repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,scope_to_scope_fanout_mean,scope_to_scope_fanout_p90,scope_to_scope_fanout_max,scope_to_type_fanout_mean,scope_to_type_fanout_p90,scope_to_type_fanout_max,folder_to_folder_fanout_mean,folder_to_folder_fanout_p90,folder_to_folder_fanout_max,folder_to_file_fanout_mean,folder_to_file_fanout_p90,folder_to_file_fanout_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed,n_type_inbound,n_type_outbound,n_type_transit,n_type_hidden,pct_type_classified,pkg_pct_inbound_mean,pkg_pct_outbound_mean,pkg_pct_transit_mean,pkg_pct_hidden_mean,pkg_pct_inbound_max,pkg_pct_outbound_max,pkg_pct_transit_max,pkg_pct_hidden_max,pkg_profile_entropy_mean,pct_pkg_dominant_inbound,pct_pkg_dominant_outbound,pct_pkg_dominant_transit,pct_pkg_dominant_hidden
glzr-io__glazewm,,csharp,1,52,316,53,318,626,444,179,1252,330,922,52,316,0,318,373,127,956,126,254,574,122,922,609,1.95912,1,52,3.74857,1.03774,0,13,0.916933,0,12,1.60255,0.916933,0,65,3.03117,1.47284,1,8,0.369697,51,0.399371,0.399371,51,2,1.176,0,0,0,0,2,3,0.981132,4,8,5.9434,14,42,0,0,0,6.07692,14,41,1.96855,1,52,2.84505,2,7,64,3.78072,17.8468,33.7117,158.856,3.03847,1077.38,0.0529519,390,2563.89,0,1,1,1,22,80,13,203,1,0.0657148,0.227393,0.0679899,0.638903,0.5,1,1,1,0.366382,0,0.235294,0.0392157,0.72549
greenshot__greenshot,,csharp,1,78,450,72,477,2499,2185,285,4633,1024,3609,78,450,0,477,560,223,3523,155,418,2604,286,3609,741,5.1782,3,125,9.89376,2.14675,1,39,1.04202,1,28,1.79553,1.04202,0,51,2.27559,1.44418,1,11,0.279297,29,0.467505,0.467505,23,4,1.64677,0,0,0,0,2,4,0.972222,3,11,6.625,14,71,0,0,0,5.76923,12,46,5.25577,3,125,2.95398,2,7,40,3.40513,18.0055,36.7739,187.291,3.22952,2119.15,0.0624304,482.18,3534.84,0,1,1,1,80,123,48,226,1,0.112828,0.32204,0.121163,0.443968,1,1,1,1,0.613429,0.0454545,0.348485,0.0757576,0.530303
grpc__grpc-dotnet,,csharp,1,213,806,134,873,3479,3030,449,5175,1202,3973,213,806,0,873,1148,183,4681,182,1434,4944,757,3973,776,3.98511,2,47,5.16518,1.37686,0,27,1.4211,1,26,2.29551,1.4211,0,211,8.01673,1.14199,1,9,0.629784,42,0.209622,0.209622,32,3,1.15934,0,0,0,0,2,6,0.828358,2,10,6.49254,13,62,0,0,0,3.78404,8,42,4.03895,2,48,3.952,2,10,44,4.67688,21.0043,37.7716,188.847,2.08466,813.865,0.0629488,504.057,1846.08,0,1,1,1,109,252,72,440,1,0.117469,0.299461,0.0956273,0.487443,1,1,1,1,0.640887,0.0877193,0.254386,0.0526316,0.605263
gui-cs__Terminal.Gui,,csharp,1,26,226,19,483,4115,3695,381,4901,1521,3380,26,226,0,483,674,228,5636,203,3537,8335,1861,3380,1349,8.43892,3,145,15.9273,3.14907,1,135,2.02552,1,49,2.96805,2.02552,0,308,11.2507,0.821385,0,14,1.22354,204,0.47205,0.47205,68,6,1.73128,0,0,0,0,2,2,0.789474,2,11,25.2105,126,198,0,0,0,8.69231,27,68,8.52174,3,145,7.7514,3,18,436,17.2954,22.4149,80.4046,439.432,4.99326,11487.3,0.146477,1020.73,9840.86,0,1,1,1,82,182,32,187,1,0.112331,0.512854,0.0540703,0.320745,0.416667,1,0.375,0.9,0.909004,0.117647,0.529412,0,0.352941
hanmin0822__MisakaTranslator,,csharp,1,24,107,22,155,635,559,70,1284,356,928,24,107,0,155,180,24,991,5,124,432,310,928,57,4.05806,3,31,4.92687,2.29677,2,20,0.680315,0,17,1.39069,0.680315,0,26,2.00319,1.46142,2,10,0.870787,104,0.154839,0.154839,17,1,1,0,0,0,0,2,2,0.409091,2,4,7.04545,17,47,0,0,0,4.45833,14,19,4.10323,3,31,3.01417,1,7,31,3.73004,20.0215,38.7567,201.892,2.92361,1853.54,0.0672974,499.913,4098.63,0,1,1,1,38,38,6,73,1,0.272954,0.265709,0.089648,0.37169,1,1,1,1,0.609035,0.272727,0.227273,0.0454545,0.454545
hardkoded__puppeteer-sharp,,csharp,1,92,694,95,679,2675,2377,289,2425,430,1995,92,694,0,679,797,279,3105,40,962,3702,683,1995,883,3.92636,2,129,8.80256,0.633284,0,102,1.38393,1,12,1.55458,1.38393,0,481,11.2442,0.745794,0,9,1.58837,294,0.410898,0.410898,167,4,3.01091,0,0,0,0,2,4,0.947368,1,54,7.14737,11,178,0,0,0,7.54348,11,168,3.94551,2,129,2.97607,2,8,30,3.68764,18.5486,30.3025,145.007,1.40119,480.384,0.0483358,330.619,1077.77,0,1,1,1,54,223,26,376,1,0.0457923,0.677861,0.0233249,0.253021,1,1,1,1,0.260358,0.0222222,0.655556,0.0222222,0.3
hbons__SparkleShare,,csharp,1,10,70,4,82,471,407,62,799,320,479,10,70,0,82,101,10,791,5,89,438,489,479,73,5.71951,3,43,7.3655,3.90244,2,35,0.929936,0,9,1.44443,0.929936,0,50,2.72781,1.01699,1,7,1.52812,66,0.121951,0.121951,1,2,1.2,0,0,0,0,2,1,0.5,2,2,20.5,53,53,0,0,0,7,14,20,6.41463,3,43,3.48408,2,10,35,4.5595,18.4128,38.8305,214.871,2.45432,2292.33,0.0716235,492.895,2874.86,0,1,1,1,12,17,1,52,1,0.104151,0.316038,0.00471698,0.575094,0.36,1,0.0188679,1,0.546978,0,0.25,0,0.75
hellzerg__optimizer,,csharp,1,6,65,2,88,867,816,36,1292,331,961,6,65,0,88,94,2,1198,38,73,1061,455,961,57,9.68182,2,267,32.3052,3.76136,0,68,1.22376,1,56,3.20045,1.22376,0,85,3.85471,1.10842,1,9,1.37462,124,0.0227273,0.0227273,2,1,1,0,0,0,0,2,1,0.5,1,1,44,87,87,0,0,0,10.8333,24,24,9.85227,2,267,3.56171,2,7,75,6.67377,17.8529,42.3456,217.775,2.26211,1836.11,0.0725915,476.822,2125.26,0,1,1,1,1,1,0,86,1,0.00574713,0.5,0,0.494253,0.0114943,1,0,0.988506,0.0452719,0,0.5,0,0.5
huiyadanli__RevokeMsgPatcher,,csharp,1,11,39,8,39,163,147,16,218,44,174,11,39,0,39,49,5,207,12,50,140,9,174,20,4.17949,3,25,4.63472,1.12821,0,11,0.858896,0,11,1.54633,0.858896,1,8,1.24278,1.06748,1,7,0.204545,5,0.128205,0.128205,5,1,1,0,0,0,0,2,1,0.875,7,7,4.875,7,7,0,0,0,3.54545,7,7,4.17949,3,25,2.76074,2,7,14,2.70613,20.4422,53.068,304.841,4.16349,2371.24,0.101614,501.639,7931.51,0,1,1,1,13,7,3,16,1,0.324405,0.183036,0.0669643,0.425595,0.857143,0.714286,0.285714,1,0.85729,0.375,0.125,0,0.5
icsharpcode__ILSpy,,csharp,1,112,1255,136,2436,14082,12630,1251,23026,4294,18732,112,1255,0,2436,3022,1180,18376,1756,3535,17102,6152,18732,10648,5.69828,2,271,13.7618,1.76273,1,119,1.21446,1,43,2.1849,1.21446,0,200,6.05305,1.33021,1,11,1.4327,295,0.484401,0.484401,46,6,1.74209,0,0,0,0,2,7,0.830882,2,18,17.6985,42,363,0,0,0,11.2054,28,81,5.82471,2,271,2.73136,1,6,111,3.80277,15.1961,34.4215,169.275,3.21554,2158.23,0.056425,388.247,2811.83,0,1,1,1,222,543,197,1474,1,0.122192,0.181404,0.0735262,0.622878,1,1,1,1,0.727957,0.0645161,0.185484,0.0403226,0.709677
icsharpcode__SharpZipLib,,csharp,1,50,152,33,209,1565,1348,211,2777,884,1893,50,152,0,209,243,54,2449,55,771,2052,367,1893,229,7.45933,4,82,9.90768,4.22967,1,63,1.31118,1,14,1.86123,1.31118,0,51,3.12543,1.20958,1,9,0.415158,12,0.258373,0.258373,8,2,1.2037,0,0,0,0,2,4,0.969697,2,11,5.90909,19,44,0,0,0,3.04,8,17,7.50239,4,85,3.71757,2,9,97,5.45707,20.5608,46.0727,236.373,4.60093,4005.83,0.0787909,536.166,4678.86,0,1,1,1,37,61,28,83,1,0.108807,0.484815,0.0947903,0.311587,0.8,1,0.6,1,0.563025,0.0344828,0.448276,0.103448,0.413793
immense__Remotely,,csharp,1,69,339,76,369,1290,1205,85,2246,433,1813,69,339,0,369,446,82,1723,17,106,964,17,1813,359,3.49593,2,99,7.9712,1.17344,0,17,0.747287,0,18,1.39535,0.747287,0,95,3.33453,1.40543,1,13,0.039261,5,0.222222,0.222222,13,2,1.20253,0,0,0,0,2,4,0.960526,3,14,4.85526,12,35,0,0,0,4.91304,13,27,3.49593,2,99,3.37209,2,7,55,6.17242,18.9054,42.6432,238.595,1.70232,670.539,0.0795317,468.851,1531.82,0,1,1,1,52,65,10,242,1,0.109397,0.217883,0.0466203,0.6261,1,1,0.666667,1,0.370517,0.09375,0.21875,0.03125,0.65625
indiff__qttabbar,,csharp,1,44,455,14,701,4555,4175,356,10710,3529,7181,44,455,0,701,872,184,8084,104,598,3911,1732,7181,1341,6.46362,2,212,14.7424,5.03424,2,231,0.858617,0,65,2.18913,0.858617,0,172,3.88526,1.57651,1,12,0.490791,61,0.262482,0.262482,36,3,1.28758,0,0,0,0,2,2,0.5,2,4,49.7143,209,220,0,0,0,10.3409,28,101,6.50642,2,212,1.97607,1,5,121,4.45395,16.8218,38.662,225.356,2.96279,8772.03,0.0751186,408.424,3325.69,0,1,1,1,69,63,35,534,1,0.0989385,0.198261,0.095932,0.606869,0.625,1,1,1,0.557019,0.0714286,0.142857,0.0714286,0.714286
inkle__ink,,csharp,1,9,102,4,124,1081,942,131,1210,384,826,9,102,0,124,147,59,1465,211,382,1826,356,826,393,8.65323,3,188,21.6132,3.09677,2,37,1.68918,1,30,2.37618,1.68918,0,149,6.83095,0.764107,1,5,0.927083,11,0.475806,0.475806,22,2,1.26923,0,0,0,0,2,1,0.5,2,2,30.75,50,50,0,0,0,11.3333,36,36,8.72581,3,188,3.74653,3,8,37,3.87006,17.0276,36.1762,176.532,3.5608,2423.57,0.0588439,405.213,3375.02,0,1,1,1,15,35,9,65,1,0.0954348,0.32,0.0563043,0.528261,0.2,0.5,0.08,0.6,1.38717,0,0.25,0,0.75
intel__acat,,csharp,1,125,605,85,649,5179,4629,548,8260,2656,5604,125,605,0,649,784,237,7835,265,625,6744,1223,5604,1212,7.97689,4,97,11.3346,4.09245,2,97,1.30218,1,45,2.17918,1.30218,1,730,11.0035,1.08206,1,12,0.460467,46,0.365177,0.365177,29,4,1.7783,0,0,0,0,2,5,0.941176,3,22,7.61176,19,83,0,0,0,4.84,12,48,7.98305,4,97,2.81444,2,6,119,4.31741,15.4949,30.6967,148.988,2.97382,1430.82,0.0496628,371.385,2667.01,0,1,1,1,72,212,101,264,1,0.0729992,0.445836,0.16709,0.314075,1,1,1,1,0.874589,0.0144928,0.434783,0.0869565,0.463768
ivanpaulovich__clean-architecture-manga,,csharp,1,55,180,66,179,432,339,83,659,140,519,55,180,0,179,236,48,572,24,133,202,308,519,326,2.35754,2,10,2.12608,0.782123,0,6,0.467593,0,11,1.1761,0.467593,0,8,0.899519,1.20139,1,5,2.2,14,0.268156,0.268156,3,2,1.02083,0,0,0,0,2,4,0.863636,3,7,2.71212,5,11,0,0,0,3.27273,5,11,2.41341,2,10,1.97685,1,5,16,2.60953,14.056,25.0472,113.742,1.22751,349.091,0.037914,297.252,735.916,0,1,1,1,21,25,8,125,1,0.0925974,0.183333,0.0290909,0.694978,1,1,0.4,1,0.645153,0.0363636,0.0181818,0,0.945455
jamesmh__coravel,,csharp,1,83,213,90,240,668,570,98,800,179,621,83,213,0,240,342,58,847,125,421,669,434,621,129,2.78333,2,54,4.75076,0.745833,0,15,1.0015,0,11,1.60043,1.0015,0,41,3.40987,0.929641,1,8,2.42458,27,0.241667,0.241667,23,1,1,0,0,0,0,2,4,0.877778,3,9,2.66667,5,19,0,0,0,2.56627,5,15,2.78333,2,54,3.16617,2,8,70,4.63432,14.6404,30.3211,144.206,1.13636,264.729,0.0480687,285.293,581.771,0,1,1,1,24,74,16,126,1,0.129116,0.24152,0.111647,0.517716,1,1,1,1,0.254265,0.13253,0.216867,0.0963855,0.554217
jasontaylordev__CleanArchitecture,,csharp,1,54,115,73,123,250,191,57,310,71,239,54,115,0,123,197,26,321,5,72,103,4,239,82,2.01626,2,12,2.01209,0.577236,0,4,0.412,0,3,0.765674,0.412,0,23,1.73961,0.956,1,4,0.056338,3,0.211382,0.211382,9,2,1.07692,0,0,0,0,2,4,0.972603,3,8,1.67123,4,8,0,0,0,2.12963,4,9,2.05691,2,12,2.46,2,5,18,2.5769,13.2827,25.3246,119.062,0.911563,136.85,0.0396873,191.817,341.514,0,1,1,1,9,25,1,88,1,0.0737847,0.2375,0.00416667,0.684549,1,1,0.2,1,0.278886,0.0625,0.166667,0,0.770833
jbogard__MediatR,,csharp,1,25,112,30,330,557,438,117,935,123,812,25,112,0,330,510,55,680,32,203,157,3,812,283,1.68182,1,24,2.61325,0.372727,0,5,0.281867,0,10,0.758846,0.281867,0,14,1.11683,1.45781,1,5,0.0243902,1,0.166667,0.166667,16,3,1.5,0,0,0,0,2,5,0.933333,1,10,11,23,93,0,0,0,4.48,12,14,1.68788,1,24,2.81688,2,7,49,3.96015,15.5959,28.0091,125.264,1.45053,521.799,0.0417547,307.708,631.394,0,1,1,1,13,30,2,285,1,0.105772,0.375147,0.00384439,0.515237,1,1,0.0526316,1,0.386025,0.08,0.32,0,0.6
jellyfin__jellyfin,,csharp,1,358,1629,366,1557,6154,5326,828,14522,1876,12646,358,1629,0,1557,1954,604,8030,333,1601,5850,436,12646,4420,3.95247,2,124,7.69174,1.20488,0,34,0.950601,0,22,1.65799,0.950601,0,82,2.53025,2.05492,1,86,0.232409,41,0.387925,0.387925,59,4,1.23374,0,0,0,0,2,5,0.991803,2,34,4.2541,11,58,0,0,0,4.55028,11,58,3.95247,2,124,3.5195,2,8,127,5.26463,23.073,49.1964,268.658,2.8667,2683.22,0.0895525,598.546,3930.33,0,1,1,1,176,391,73,917,1,0.124614,0.314433,0.0483171,0.512636,1,1,1,1,0.377642,0.0946746,0.295858,0.0266272,0.58284
jstedfast__MailKit,,csharp,1,26,390,32,422,4484,4038,426,9022,716,8306,26,390,0,422,483,138,5200,304,2827,7981,1006,8306,1884,10.5782,3,397,30.0914,1.69668,0,25,1.77988,1,80,3.2265,1.77988,0,131,6.65044,1.85236,1,12,1.40503,104,0.327014,0.327014,16,4,1.40769,0,0,0,0,2,2,0.59375,3,4,13.1875,31,92,0,0,0,15,31,105,10.6919,3,397,3.40143,2,7,80,5.50062,26.4926,65.8551,370.084,4.01185,4783.76,0.123361,942.987,6884.2,0,1,1,1,63,103,31,225,1,0.0782314,0.372806,0.0593498,0.489612,0.833333,1,0.555556,1,0.736113,0.0322581,0.387097,0.0322581,0.548387
jynew__jynew,,csharp,1,559,3236,168,4384,25153,23223,1814,49120,20066,29054,559,3236,0,4384,4917,1551,45219,1336,2956,31284,15987,29054,6582,5.71099,3,471,13.8586,4.5771,2,208,1.24375,1,92,1.96224,1.24375,0,503,9.21301,1.15509,1,17,0.796721,172,0.353786,0.353786,104,4,1.72748,0,0,0,0,2,3,0.696429,2,10,23.6488,40,534,0,0,0,5.78891,13,77,5.75023,3,471,2.97813,2,6,230,5.06973,15.3845,34.1872,169.139,3.21194,2397.96,0.0563798,365.359,2662.74,0,1,1,1,256,1098,308,2722,1,0.0991098,0.247871,0.058781,0.594239,1,1,1,1,0.659607,0.0428571,0.185714,0.0285714,0.742857
keenanwoodall__Deform,,csharp,1,31,163,9,314,638,572,62,1893,1268,625,31,163,0,314,482,126,1906,2,134,614,678,625,209,2.01911,1,28,2.81369,4.03822,4,15,0.962382,1,12,1.31967,0.962382,0,45,3.81777,0.979624,1,8,0.5347,55,0.401274,0.401274,42,2,1.04396,0,0,0,0,2,2,0.666667,3,3,34.8889,146,146,0,0,0,5.25806,9,31,2.03185,1,28,3.65204,3,9,25,3.48142,19.1521,42.2657,208.073,3.26868,2077.06,0.0693576,524.002,3772.8,0,1,1,1,16,51,3,244,1,0.191474,0.141541,0.0963455,0.57064,1,0.357143,0.666667,0.813953,0.76332,0.142857,0,0.142857,0.714286
keijiro__AICommand,,csharp,1,1,4,2,10,15,14,1,21,16,5,1,4,0,10,11,0,31,0,3,7,5,5,1,1.5,0,8,2.41868,1.6,2,3,0.466667,0,3,0.805536,0.466667,0,2,0.618241,0.333333,0,1,0.3125,1,0,0,0,,,0,0,0,0,2,1,0.5,1,1,5,6,6,0,0,0,4,4,4,1.5,0,8,2.26667,0,7,10,3.15101,11.6429,16.8571,70.7664,0.968716,179.343,0.0235888,161.421,313.347,0,0,1,1,0,0,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,1
keijiro__Skinner,,csharp,1,20,113,9,195,506,468,34,1407,900,507,20,113,0,195,270,36,1406,7,48,392,676,507,126,2.57436,1,33,4.00235,4.61538,3,35,0.774704,0,10,1.3501,0.774704,0,17,1.68128,1.00198,0,9,0.751111,17,0.184615,0.184615,15,2,1.02778,0,0,0,0,2,1,0.555556,3,3,21.5556,100,100,0,0,0,5.65,15,16,2.59487,1,33,4.83597,3,11,70,6.573,20.9487,53.2457,291.018,4.12231,5425.84,0.0970061,649.85,5582.92,0,1,1,1,9,11,3,172,1,0.0532051,0.0813248,0.00653846,0.858932,0.25,0.333333,0.02,1,0.521777,0,0,0,1
kerryjiang__SuperSocket,,csharp,1,42,269,39,347,1090,895,195,1644,234,1410,42,269,0,347,423,139,1324,118,198,899,15,1410,343,3.14121,2,34,4.22156,0.674352,0,28,0.824771,0,9,1.59458,0.824771,0,54,3.30353,1.29358,1,7,0.0641026,2,0.400576,0.400576,13,3,1.44,0,0,0,0,2,4,0.717949,3,11,8.89744,27,72,0,0,0,6.40476,13,35,3.1585,2,34,1.94037,1,5,20,2.27171,15.2279,27.276,130.347,2.02783,699.582,0.043449,355.744,1678.22,0,1,1,1,45,83,10,209,1,0.111958,0.324133,0.019754,0.544155,0.666667,1,0.285714,1,0.698977,0.0769231,0.230769,0,0.692308
kgrzybek__modular-monolith-with-ddd,,csharp,1,381,1062,434,1139,2150,1419,716,3607,868,2739,381,1062,0,1139,1621,426,3018,74,890,1622,247,2739,1560,1.87445,2,22,1.93735,0.762072,0,30,0.754419,0,14,1.28757,0.754419,0,76,3.47016,1.27395,1,17,0.284562,4,0.374012,0.374012,60,2,1.29156,0,0,0,0,2,7,0.990783,4,15,2.61982,5,21,0,0,0,2.7874,5,21,1.8885,2,22,2.40744,2,5,28,2.67556,14.9507,24.7956,108.572,0.96623,188.371,0.0361906,259.597,489.148,0,1,1,1,80,322,59,678,1,0.0664317,0.316782,0.0400692,0.576717,1,1,1,1,0.592921,0.0342105,0.181579,0.00789474,0.776316
khellang__Scrutor,,csharp,1,2,41,8,117,418,386,32,397,9,388,2,41,0,117,146,62,427,193,25,240,5,388,38,3.57265,1,55,8.37713,0.0769231,0,3,0.574163,0,3,0.705754,0.574163,0,46,2.72864,0.92823,1,8,0.555556,3,0.529915,0.529915,5,4,1.16327,0,0,0,0,2,2,0.625,2,2,14.625,76,76,0,0,0,20.5,36,36,3.57265,1,55,1.50718,1,4,13,1.81598,8.68912,15.5285,57.1123,0.842279,123.869,0.0190374,152.294,172.078,0,1,1,1,8,3,0,106,1,0.115741,0.173489,0,0.71077,0.5,1,0,1,0.331011,0,0.166667,0,0.833333
kwsch__PKHeX,,csharp,1,207,1720,17,1863,12319,11711,600,27288,7362,19926,207,1720,0,1863,1909,1466,19681,973,1145,14904,3400,19926,5777,6.60816,4,196,10.5978,3.95169,1,2045,1.20984,1,29,1.81869,1.20984,1,128,3.46481,1.6175,1,11,0.461831,121,0.786903,0.786903,63,3,1.15816,0,0,0,0,2,4,0.941176,3,6,109.588,138,1607,0,0,0,8.30918,18,39,6.61299,4,196,2.83765,2,7,59,3.98639,16.4642,32.8729,157.095,3.16298,1376.8,0.0523649,360,2414.16,0,1,1,1,310,158,23,1372,1,0.106314,0.526966,0.118714,0.248006,1,1,1,0.809583,0.704946,0.0625,0.5625,0.125,0.25
laochiangx__Common.Utility,,csharp,1,165,372,27,231,1741,1615,125,3676,679,2997,165,372,0,231,246,4,2420,27,63,935,170,2997,60,7.53247,4,53,8.73206,2.93939,1,104,0.537048,0,8,0.859738,0.537048,0,27,1.48608,1.72142,1,11,0.250368,16,0.017316,0.017316,4,1,1,0,0,0,0,2,3,0.592593,2,4,8.37037,18,93,0,0,0,2.25455,4,29,14.5325,8,106,3.43711,2,7,56,4.4411,20.0941,39.9245,197.404,4.01275,2250.83,0.0658012,463.979,3783.89,0,1,1,1,4,4,2,221,1,0.00299508,0.0303716,0.0531975,0.913436,0.0461538,0.5,1,1,0.0999904,0,0,0.0526316,0.947368
leiurayer__downkyi,,csharp,1,71,397,74,479,1843,1607,235,3034,1534,1500,71,397,0,479,551,215,3377,120,408,2139,575,1500,407,3.84551,1,104,7.33205,3.20251,0,54,1.16061,1,27,2.10192,1.16061,0,96,5.06541,0.81389,1,7,0.374837,11,0.448852,0.448852,156,2,1.00943,0,0,0,0,2,4,0.972973,1,14,6.47297,14,71,0,0,0,5.59155,11,48,3.8476,1,104,3.3809,2,7,135,4.94729,18.621,37.0106,183.764,2.87314,1351.9,0.0612548,446.248,2584.52,0,1,1,1,31,60,39,349,1,0.121754,0.130213,0.259656,0.488377,1,1,1,1,0.434904,0.101449,0.15942,0.217391,0.521739
lepoco__wpfui,,csharp,1,164,516,88,456,1414,1214,194,2650,779,1871,164,516,0,456,559,49,2193,21,77,740,186,1871,229,3.08772,1,75,6.65479,1.70833,0,55,0.523338,0,9,0.959848,0.523338,0,22,1.20311,1.3232,1,12,0.238768,60,0.107456,0.107456,5,3,1.17778,0,0,0,0,2,5,0.965909,2,20,5.15909,8,107,0,0,0,3.14634,6,22,3.20833,1,76,2.03182,2,5,18,2.16889,12.1046,20.8789,88.2988,1.99876,574.993,0.0294329,199.686,866.577,0,1,1,1,24,41,15,376,1,0.055962,0.145964,0.064479,0.733595,1,1,1,1,0.300547,0.0493827,0.0987654,0.0493827,0.802469
liangxiegame__QFramework,,csharp,1,417,1578,76,1545,7422,6718,668,13030,3879,9151,417,1578,0,1546,1738,629,11301,1039,1065,6656,3769,9151,2783,4.77864,2,141,9.23039,2.50939,1,164,0.896793,0,58,1.76308,0.896793,0,78,3.04434,1.23296,1,17,0.971642,101,0.40712,0.40712,17,4,1.46138,0,0,0,0,2,4,0.907895,2,14,20.2763,37,635,0,0,0,3.78417,8,25,6.71539,3,227,2.4872,1,6,128,3.53952,13.5252,29.1637,137.644,3.15143,1897.45,0.0458813,320.124,2384.24,0,1,1,1,131,228,68,1118,1,0.0929404,0.239004,0.160766,0.507289,0.555556,1,1,1,0.87967,0.0428571,0.171429,0.0857143,0.7
libgit2__libgit2sharp,,csharp,1,10,395,6,466,3388,2878,443,5429,850,4579,10,395,0,466,511,173,4238,402,1749,5062,748,4579,1618,7.12661,3,374,24.7707,1.82403,1,20,1.4941,1,15,1.62577,1.4941,0,280,8.85484,1.35153,1,13,0.88,149,0.371245,0.371245,63,3,1.56395,0,0,0,0,2,2,0.833333,3,3,77.6667,204,204,0,0,0,39.5,92,212,7.33262,3,374,2.08825,2,4,62,2.46011,17.3582,33.065,152.983,1.39665,460.007,0.0509945,371.385,999.066,0,1,1,1,25,152,45,244,1,0.0745349,0.40281,0.0741307,0.448524,0.2,0.928571,0.176471,0.834586,1.00578,0,0.4,0,0.6
lostindark__DriverStoreExplorer,,csharp,1,6,32,4,45,197,184,13,706,266,440,6,32,0,45,63,5,463,3,24,149,54,440,185,4.37778,2,40,7.01519,5.91111,1,141,0.756345,0,8,1.42548,0.756345,0,9,1.18,2.2335,2,12,0.203008,8,0.111111,0.111111,3,1,1,0,0,0,0,2,2,0.75,2,2,11.25,28,28,0,0,0,5.33333,17,17,4.37778,2,40,2.3401,1,6,18,3.03968,22.0543,41.5054,207.208,2.98993,1568.41,0.0690693,513.591,3196.56,0,1,1,1,8,7,0,30,1,0.0714286,0.319048,0,0.609524,0.285714,1,0,1,0.486323,0,0.25,0,0.75
louthy__language-ext,,csharp,1,269,1229,123,2468,14519,13066,526,21245,1097,20148,269,1229,0,2468,2783,168,15616,2279,1438,15079,2587,20148,2567,5.50729,1,1136,26.4836,0.444489,0,78,1.03857,1,34,1.30717,1.03857,0,185,5.13461,1.3877,1,25,2.35825,321,0.0680713,0.0680713,33,2,1.04167,0,0,0,0,2,5,0.886179,2,14,19.9024,18,727,0,0,0,4.56877,8,81,5.91288,1,1137,0.874647,0,3,119,2.65468,10.3605,24.7228,95.682,1.0573,683.485,0.031894,187.531,464.649,0,1,1,1,128,630,110,1600,1,0.0492848,0.510054,0.0768945,0.363766,1,1,1,1,0.478968,0.0294118,0.460784,0.0588235,0.45098
lucasg__Dependencies,,csharp,1,20,119,11,159,697,573,123,1676,508,1168,20,119,0,159,173,39,1205,36,124,428,184,1168,243,4.37736,2,53,6.98127,3.19497,1,47,0.61406,0,10,1.13329,0.61406,0,19,1.30729,1.67575,2,9,0.362205,7,0.245283,0.245283,11,3,1.23077,0,0,0,0,2,1,0.727273,2,5,14.0909,40,67,0,0,0,5.95,16,41,4.44654,2,54,3.17073,2,7,28,3.44472,17.7871,33.3805,161.115,2.99455,1242.33,0.0537052,387.971,2578.89,0,1,1,1,9,8,5,137,1,0.10425,0.0644776,0.0105556,0.820716,0.5,0.5,0.0555556,1,0.531165,0,0,0,1
mRemoteNG__mRemoteNG,,csharp,1,123,590,129,1804,5522,5046,473,10011,1577,8434,123,590,0,1804,2047,116,7099,138,2267,7416,180,8434,1271,3.05931,0,108,7.89975,0.874169,0,85,1.34299,1,20,1.69732,1.34299,0,118,4.46627,1.52735,1,28,0.114141,11,0.0643016,0.0643016,9,6,1.29464,0,0,0,0,2,5,0.945736,3,12,13.9767,10,1190,0,0,0,4.79675,10,28,3.06319,0,108,3.56827,2,7,197,7.06936,27.9189,76.9437,467.374,4.28743,7696.91,0.155791,2134.65,36689.3,0,1,1,1,90,205,124,1385,1,0.136743,0.343302,0.176943,0.343013,1,1,1,1,0.644633,0.0737705,0.344262,0.139344,0.442623
